,ID,has_eth_conflict_raw,unusual_insult,historical_reference,call_for_reconciliation,neutral_sentiment,negative_text_without_ethnic_conflict,sarcasm,contrast,migrantophobia,secondary_topic,correct,model_1,model_2,model_3,model
176,691415820,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
177,875091167,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
178,557206270,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
179,704492589,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
180,845009744,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
181,642912869,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
182,449226368,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
183,805361997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
184,1025456689,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2
185,441776259,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2
186,828757320,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
187,884601229,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
188,786618242,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
189,925980102,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
190,893325548,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
191,3608155,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
192,1112072096,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2
193,860905357,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
194,804739264,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
195,875647923,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
196,352854289,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
197,767704132,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
198,730459844,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
199,765454521,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
200,772389369,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
201,1241181,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
202,779893147,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
203,865482980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
204,765499052,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
205,844626153,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
206,1008701912,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
207,860407240,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
208,746911559,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
209,924637265,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
210,730315707,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
211,791942898,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
212,855518728,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
213,488899266,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
214,358620921,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
215,990802403,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
216,851782425,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
217,979933923,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
218,709158508,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
219,549533600,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
220,851279353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
221,845397185,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2
222,480016867,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
223,757791852,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
224,377671034,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
225,469169261,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
226,713380905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
227,877933472,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
228,332082301,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
229,894429402,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
230,928647675,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
231,856357814,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
232,940248858,0,0,0,1,0,1,0,0,0,1,1,0,1,0,2
233,540714601,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
234,1050116075,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
235,749160305,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
236,785392489,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
237,890718854,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2
238,756799178,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
239,699241435,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
240,691397810,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
241,882829943,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
242,917145696,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
243,569700731,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
244,715596114,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
245,703390748,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
246,858080768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
247,370994597,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
248,776836203,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2
249,804069790,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
250,669118847,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
251,1911307,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
252,712187510,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
253,791759872,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
254,399957758,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
255,890342936,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2
256,725782675,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
257,479908975,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
258,377759369,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
259,903425985,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
260,911840676,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
261,107304,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
262,376243188,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2
263,971501903,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
264,722436412,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
265,462010358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
266,1077671757,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
267,1067418447,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2
268,365502488,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2
269,1052025212,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
270,4969198,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
271,909048705,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
272,621691315,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
273,805650848,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
274,624620671,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
275,939603012,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
276,1058705679,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
277,910286779,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
278,775811103,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
279,712268173,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
280,471674941,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
281,874991595,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
282,497977751,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
283,997088361,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2
284,865574928,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
285,766367774,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
286,549563937,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
287,874260345,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
288,847851996,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
289,602552459,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
290,754229758,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
291,822647330,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2
292,733522943,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
293,780796868,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
294,768440225,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
295,1000000333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
296,1066752146,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2
297,2794705,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
298,235462,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
299,920207944,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
300,778668066,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
301,815971586,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
302,748812920,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
303,842473598,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
304,536797085,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2
305,907908014,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
306,819827851,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
307,986640830,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2
308,879096769,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
309,893078757,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
310,763927977,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
311,803843155,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
312,992540581,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
313,1007164842,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
314,469208977,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
315,558521956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
316,1077738835,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
317,481809692,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
318,881305854,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
319,698769212,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
320,933794918,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
321,718631973,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
322,1063730952,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
323,777730979,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
324,1013216023,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
325,386068934,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
326,756154145,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
327,1009420093,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
328,645782387,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2
329,623712373,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
330,672243172,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2
331,814474295,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
332,1078371122,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
333,782908839,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2
334,518397839,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
335,923126137,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
336,1057741694,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
337,1077035339,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
338,795184664,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
339,885615913,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
340,810449713,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
341,727366288,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
342,466816803,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
343,843523299,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
344,2245425,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
345,345913067,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
346,730427609,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2
347,844781949,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
348,773336446,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
349,913823939,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
350,360063076,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
351,759218295,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
352,1069451445,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
353,1780581,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2
354,842957802,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
355,439947416,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
356,461449185,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2
357,1029788082,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
358,892033662,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
359,4863847,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
360,771365191,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
361,557297499,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
362,818984076,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2
363,770298880,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
364,1533022,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
365,450875479,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
366,815848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
367,459687703,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
368,822198312,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
369,513501817,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
370,768883925,1,1,0,0,0,0,1,1,0,0,1,0,1,0,2
371,693526622,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
372,564661578,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
373,839752312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
374,890022996,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
375,2880773,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
376,815122771,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
377,818978254,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2
378,760075329,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
379,978410449,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
380,762765616,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2
381,1043323724,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
382,791160197,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
383,1744871,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
384,1069736057,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
385,857546843,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2
386,971157253,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
387,844139851,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
388,723534977,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
389,841458862,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
390,804680727,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
391,735375735,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
392,3991382,1,0,0,0,1,0,0,0,0,1,1,0,1,0,2
393,713438092,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
394,796784971,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
395,566677552,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
396,900367,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
397,678451393,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
398,714810014,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
399,885615912,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
400,481139581,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
401,539877142,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
402,376952366,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
403,734031061,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
404,860727700,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
405,821798908,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
406,828437879,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
407,1073193616,1,1,0,1,0,0,0,0,1,0,1,0,1,0,2
408,708647118,1,0,0,0,0,0,1,1,0,0,1,0,1,0,2
409,773561826,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
410,819463950,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
411,777568039,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2
412,1042998252,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
413,443820820,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
414,983939225,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2
415,795706121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
416,935103294,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2
417,1024500063,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
418,919834230,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2
419,1039272826,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
420,700104998,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
421,863977963,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2
422,767684631,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
423,1052785710,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
424,715735416,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
425,3622749,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
426,1980509,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
427,484453821,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
428,1057542581,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
429,830305353,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2
430,922213368,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2
431,866237850,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
432,814516892,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2
433,725717600,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2
434,392176366,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2
435,807196910,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2
436,818435261,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
437,831043789,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
438,805831089,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2
439,991277239,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2
440,1023940829,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2
441,876284417,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
442,729192927,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
443,884368486,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
444,841683701,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
445,790318615,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
446,699360807,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
447,769888550,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2
448,844804308,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
449,798810567,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
450,865788996,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
451,375233976,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
452,712127706,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2
453,769179952,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
454,616172050,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
455,721600326,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
456,898732986,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
20,899763510,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
32,1009038812,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
54,962184413,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
68,3712642,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
75,724426071,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
85,753061788,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
105,361620055,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
110,712082460,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
182,1067967165,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
252,845089905,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
277,1052084562,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
292,899269168,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
349,978001245,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
355,1032726506,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2
365,807206342,0,0,0,0,1,1,1,1,1,1,1,0,1,0,2
387,757252780,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
389,844787079,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
404,912286692,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
468,760113718,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
487,795982160,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
506,652669636,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
514,1032198935,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
548,982550116,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
565,470555829,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
568,765571039,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
603,610246642,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
653,1024603592,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
700,380825055,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
703,586295893,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
704,908153863,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
726,464310649,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
756,848253577,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
827,708840895,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
835,738926047,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
837,749646192,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
841,909787611,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
855,369453595,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
865,916052058,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
872,578261210,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
874,1046993165,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
879,765533760,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
914,781234300,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
984,390267347,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
985,918215696,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
1009,386275495,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1014,332500086,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1019,713026,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
1087,1031772826,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1103,847252428,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1118,481141278,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
1194,809349318,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1197,623765928,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1263,761014947,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1266,922963596,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1271,1077102453,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1346,949525433,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1358,848825124,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1405,772281970,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1426,736129355,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1454,707852745,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1481,737469819,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1572,916183664,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1598,531129254,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1653,812270450,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1675,392667898,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1688,416407329,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1700,3649063,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1707,920933761,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1708,4975281,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1723,837966761,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1743,468779137,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1746,796596285,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2
1755,58073,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1756,742844043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1760,711270569,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1786,3663268,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1800,768409910,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1804,817246530,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1805,745903178,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1810,928157535,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2
1812,777339850,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1814,699260103,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
1815,694313244,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1821,841995858,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1823,717330528,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1825,851077560,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2
1827,896654105,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
1833,928889272,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1845,376645329,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
1847,740792344,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2
1850,748979791,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1853,735124,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2
1860,436922752,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2
1863,1069375675,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1865,339310931,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
1866,899015627,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1867,764395600,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2
1872,940898070,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2
1873,1003500976,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
1877,798962492,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1878,750282266,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1879,715502255,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2
